-55.736 0 71.4957 1 -83.2331 1 70.8548 0 2 0 2 1 
-37.26 0 56.4257 1 94.3846 1 -7.29087 1 1 1 2 0 
2.65816 0 -1.90741 0 44.4197 1 -79.3268 1 1 0 1 1 
-30.3446 0 39.903 1 -60.9668 1 59.8926 1 2 2 0 2 
-91.4548 1 -14.5116 0 -48.497 0 67.8335 0 2 1 2 0 
83.1233 0 85.1253 1 85.2229 1 -68.2669 0 0 1 2 1 
7.97449 1 8.9938 0 -17.5268 1 73.394 1 2 0 2 0 
-32.7982 0 43.2539 0 80.987 1 85.0764 0 2 2 1 2 
27.9275 0 -79.3695 0 23.5572 1 -1.03458 0 1 2 2 0 
74.5048 0 74.2119 0 91.1008 0 60.5213 0 2 2 2 0 
84.3623 0 -5.18509 0 81.1213 1 66.1672 1 2 0 2 1 
61.6077 0 -13.9439 0 -49.8276 1 74.8772 1 1 1 2 2 
8.50551 1 9.05484 0 -97.6196 0 82.1894 0 0 1 1 2 
-40.5805 1 12.833 0 -55.1134 0 -69.4876 1 1 1 0 1 
-38.5235 1 -38.4747 1 -20.1392 1 44.6272 1 0 2 2 1 
49.1073 0 4.91653 1 23.9051 1 -32.4442 1 0 2 0 1 
-87.3714 0 49.2843 0 -8.35292 1 26.5969 0 1 1 2 1 
-15.8971 1 43.2417 0 -10.4038 1 -55.5712 1 2 1 2 2 
-77.5567 1 61.9373 1 26.426 0 45.7747 1 0 0 0 2 
72.1427 0 61.9312 0 -69.0298 0 -1.35197 1 1 2 0 1 
-26.5725 1 -98.7487 1 -25.4555 1 56.4013 0 0 0 2 2 
-67.2658 0 -45.5611 0 -50.9507 1 -20.9815 1 0 1 1 0 
-54.1551 0 -17.8381 0 -13.4861 0 11.3315 1 1 0 2 0 
13.8646 0 -9.09757 0 33.3781 1 -59.9841 1 1 2 1 0 
-14.6214 0 83.5139 1 -87.0296 1 20.8899 0 2 2 1 0 
44.0718 0 -50.0595 0 -53.0869 0 -23.1178 1 2 0 1 0 
76.5618 0 74.3767 1 32.1512 0 -71.7887 0 2 0 1 1 
35.5998 0 71.1844 0 51.5061 1 -37.4615 0 1 0 2 2 
-74.041 0 -6.81478 1 -81.9575 0 -13.4556 0 2 0 2 0 
1.52287 1 54.9425 0 74.3095 1 83.9961 1 1 0 0 1 
-88.7143 1 71.7399 1 -6.31428 1 46.1226 0 2 0 1 1 
-22.2083 0 48.8205 0 -22.0557 0 71.5995 0 0 0 1 1 
-7.54723 1 -15.2989 1 30.5826 1 -39.9335 0 2 1 2 2 
-60.2222 0 -73.0155 0 74.9687 1 -14.8167 1 2 2 2 2 
39.4757 1 -55.6078 1 -7.14438 0 13.9439 0 2 2 1 2 
-51.3779 1 -67.9861 1 -9.07315 1 -58.8855 0 2 1 2 1 
-88.0795 1 8.9938 1 -55.6505 1 21.8116 1 2 2 1 1 
-76.69 1 -95.9288 0 -95.5382 0 -54.265 0 1 1 2 0 
68.1448 0 -37.553 0 35.5571 1 82.3115 1 2 1 0 0 
5.6856 0 -69.1763 0 -56.7064 1 -55.0218 0 0 1 2 1 
-21.7444 0 36.375 0 39.5001 0 95.3368 1 2 1 2 1 
-33.8908 0 -64.3178 1 99.4201 1 -72.5272 1 1 1 2 0 
-52.916 0 52.7451 1 -31.2174 0 84.46 0 0 1 2 2 
-44.8531 1 -63.86 1 -31.0709 0 -97.5219 0 1 2 2 2 
51.0178 0 -82.9951 0 80.7245 1 58.0248 1 2 1 2 1 
92.0652 1 81.8476 1 89.7763 0 -29.5816 1 2 2 1 1 
-51.6831 0 -91.6501 1 -83.8374 0 50.9629 0 2 2 2 2 
-9.76897 0 8.92056 1 -82.6167 1 0.534074 0 0 2 2 0 
-54.1673 1 73.2475 0 16.4953 0 78.2891 0 0 1 2 1 
-54.3565 0 -0.918607 0 -69.9393 0 32.5175 0 2 1 0 0 
53.1907 0 43.2417 0 79.1009 0 -78.2159 1 0 2 2 0 
1.49236 1 -33.079 1 -54.6007 0 -28.544 0 2 1 2 0 
85.3877 0 81.8659 0 -8.13318 0 54.9974 0 2 1 2 2 
-88.7814 1 -89.3551 1 4.7029 0 38.316 0 1 0 0 2 
14.1758 0 88.3297 0 -62.743 0 97.0336 1 0 0 2 1 
16.2511 1 31.8216 1 4.33668 0 -47.4227 0 2 2 2 1 
-16.5624 0 -8.06604 0 36.5825 0 -6.46687 1 1 1 1 1 
-23.6793 0 70.8304 1 -75.7195 1 0.833155 0 2 0 0 1 
-40.3119 1 -33.1339 1 18.131 0 72.4418 1 0 0 2 0 
58.0798 1 48.2101 0 86.7183 0 86.3338 1 2 0 1 0 
96.9359 1 34.8552 1 -20.1147 0 -30.6131 1 1 2 0 1 
-74.572 1 47.5082 1 35.9905 0 -15.1219 0 0 2 0 1 
-7.21763 0 -26.3344 1 -6.0213 0 96.4721 1 1 2 0 1 
-64.4581 0 95.6175 0 -75.0603 0 68.749 0 0 2 2 0 
-85.1375 0 -48.7411 1 -97.4548 1 69.1397 0 0 0 2 0 
34.1166 1 93.2676 1 45.3475 1 -48.0209 0 2 0 2 1 
-28.9773 0 -29.5633 0 -74.1508 1 -22.2388 0 2 2 2 1 
79.1192 0 -72.8813 1 76.6289 1 -26.3405 1 1 2 0 2 
32.2184 0 64.1285 0 34.4401 0 -46.3607 0 2 1 1 2 
-32.7494 0 8.24305 1 -60.0757 0 22.306 1 2 2 1 0 
-30.7779 0 -58.8672 0 -51.3718 0 0.0274667 0 0 2 2 2 
-69.3228 1 15.6896 0 -59.6912 1 -38.8104 1 0 1 1 1 
-68.7429 1 32.9325 0 -0.650044 0 -11.6916 1 2 1 0 1 
74.2119 0 -80.7123 0 -16.6417 1 -17.0629 1 1 2 2 2 
18.7719 1 39.4635 1 -25.9011 1 -83.5505 0 1 2 0 0 
62.8773 1 -0.357067 0 77.8558 1 -53.9293 0 1 2 2 2 
58.3789 1 38.0902 0 -5.08133 0 83.9595 0 2 1 2 1 
27.7444 1 -33.5734 1 -88.9401 1 -99.5849 1 2 1 0 1 
33.1217 0 -58.4277 0 -3.89721 0 -43.8032 1 2 2 0 2 
-40.7758 1 21.9214 0 25.8034 1 -34.8186 0 2 2 1 2 
12.9978 0 -49.8886 1 89.9899 0 -54.4786 1 2 1 1 1 
-87.7804 1 40.8124 0 28.428 0 -22.3731 1 1 0 1 0 
73.5405 1 89.8801 1 53.0076 0 -80.2911 1 2 0 2 1 
83.3186 0 53.8255 1 -91.4182 0 -90.8994 0 1 0 2 0 
80.5353 0 68.6392 1 62.5294 0 35.1604 0 1 2 2 0 
79.223 0 2.70089 0 38.9935 1 69.2495 0 1 0 0 2 
21.3172 1 -21.3294 0 -68.45 1 -5.31327 0 0 2 2 2 
39.0667 0 -19.7302 0 36.4055 0 -24.3202 0 2 1 2 1 
-15.5309 1 61.9922 1 44.7493 0 -56.2059 0 0 1 2 0 
-37.1868 1 -40.8673 0 -53.148 0 -94.1771 1 2 2 1 0 
-85.8821 0 8.36512 0 -71.7154 0 -55.4064 0 2 0 2 0 
61.0218 0 5.51469 0 -19.2602 1 -55.5834 1 0 1 0 0 
-22.3914 0 -34.489 0 37.8216 1 -1.96234 0 2 0 2 0 
-14.4566 1 66.2404 0 42.2285 0 24.2531 0 1 2 1 1 
58.7634 0 -88.0734 1 70.745 0 67.3818 1 2 2 2 0 
36.7779 1 3.18918 1 -94.7081 0 -4.58693 1 1 2 1 0 
-86.816 0 -14.1636 1 59.0136 0 67.0522 0 1 0 0 2 
-54.7777 0 -92.6878 1 27.6894 0 56.2181 0 2 1 2 0 
33.1828 0 61.6199 1 -66.8447 1 -69.4876 0 2 0 0 1 
-12.8269 1 -55.1378 0 32.5114 0 43.968 0 0 2 2 1 
-62.9566 0 94.3907 0 22.9041 1 -92.3276 0 2 2 2 2 
51.3108 1 95.5626 1 55.5528 1 5.38041 0 2 0 1 1 
74.0104 0 -85.1802 1 -52.6902 1 -51.1643 0 1 1 1 2 
70.4886 0 76.8426 1 43.321 1 1.04678 0 1 2 0 2 
91.5159 1 -61.6382 1 59.1784 0 8.52992 0 2 2 1 2 
56.5966 1 63.4999 1 -27.3598 0 6.55232 1 0 2 1 2 
14.9449 1 -74.3278 1 73.8945 0 70.1895 0 2 0 2 2 
-91.9065 0 33.6222 0 -91.4426 1 84.5576 0 2 2 1 0 
33.2499 0 -39.4757 1 -74.4377 1 -59.3249 0 1 2 1 1 
21.4331 1 -6.58284 0 -41.6303 1 19.2602 0 0 2 1 0 
61.8152 0 -27.1889 0 31.5531 1 39.3414 1 2 2 1 2 
-30.546 0 41.3129 0 23.4169 0 44.1267 1 0 2 1 0 
-62.4989 1 30.1309 0 -65.7826 1 61.8458 1 0 2 2 0 
79.4061 1 53.4349 0 23.307 0 51.0117 1 0 2 0 1 
22.3182 1 2.13324 1 95.2208 0 40.6049 1 2 2 2 2 
-59.4714 1 -82.2504 0 30.6436 0 -19.8157 0 0 1 2 1 
11.2949 1 3.75683 1 -88.0917 0 60.5457 0 1 2 1 2 
3.51878 1 -73.1498 1 3.3845 0 -48.9364 0 1 0 1 2 
-92.0957 1 -28.2266 0 44.6089 0 45.7137 1 0 0 2 0 
-32.0475 0 -95.1781 1 -0.173956 0 80.2179 1 1 2 1 0 
51.9517 1 -45.4512 0 21.6041 0 18.5278 0 2 1 0 2 
8.6581 1 83.1355 0 29.3741 0 23.9479 1 2 2 0 1 
70.9952 1 -98.6389 0 78.5455 0 -38.5968 0 2 1 2 2 
-32.8654 0 -93.5179 1 29.2947 1 78.5516 0 1 2 1 0 
33.8664 1 -83.6238 0 -35.7646 0 -38.2672 1 0 1 2 1 
35.3923 1 -17.5451 0 -2.01727 0 -71.6727 1 1 2 2 2 
-51.1216 0 48.3932 0 -9.95819 1 27.3598 1 0 2 1 0 
-50.383 0 -11.3498 1 45.0179 0 -35.6731 1 2 1 1 0 
75.5974 1 72.5455 1 -77.9717 1 95.2879 0 2 1 1 0 
40.3729 0 -0.601215 0 -38.9874 0 42.4421 0 0 2 2 0 
-76.9036 1 -26.6457 0 87.4386 1 96.2401 0 0 2 0 2 
-21.6163 0 -21.427 1 -35.0688 1 23.9174 0 0 1 2 2 
8.11487 1 79.1803 0 35.8318 0 -37.3577 1 0 0 1 0 
-88.9462 0 -65.1296 1 -3.97046 0 -3.67138 0 1 0 2 0 
55.9801 1 -95.4649 1 -80.4376 1 -45.5611 1 0 1 2 2 
-55.7176 1 56.0961 1 -65.2882 1 -90.35 0 2 2 2 2 
-45.4451 0 -17.2887 0 49.2416 0 -80.2667 1 2 2 2 1 
51.6526 0 -2.46284 1 43.4004 1 -56.6942 0 2 0 0 2 
77.3186 1 -26.719 1 74.0837 1 -24.8024 0 2 2 2 1 
-57.0971 1 -54.7716 0 36.0637 0 -19.8035 1 1 0 2 2 
47.9232 1 -77.5384 1 -40.0861 0 12.5278 1 1 2 2 2 
51.5122 0 52.9771 0 -91.3633 1 -70.0369 1 1 2 0 2 
-5.3621 1 67.6565 1 -71.4652 1 42.4238 1 2 2 0 0 
-8.41395 0 -25.6081 1 -76.5496 1 -59.4958 0 1 2 1 2 
-99.823 1 -37.2723 0 13.126 1 -35.6487 1 1 1 2 1 
32.0048 1 -59.5264 0 -37.6568 0 98.9502 1 0 1 1 0 
-85.6014 1 -4.67238 0 85.2229 1 -44.615 1 1 2 0 1 
76.4275 0 27.3843 1 -81.1029 0 -10.9348 1 1 2 2 2 
-23.0323 0 35.551 0 -99.0295 0 18.9245 1 0 1 1 1 
-21.3111 1 -34.019 0 9.87884 1 -82.5922 1 2 0 0 2 
83.7031 1 -2.82296 0 64.7816 0 -27.897 1 1 0 2 0 
34.959 0 -81.9086 0 95.0011 1 70.7572 1 2 2 0 2 
-97.6867 1 52.8916 0 -43.2661 1 89.874 1 2 2 0 1 
95.6603 1 3.46995 0 -62.5904 0 -77.0684 1 2 2 2 1 
61.4002 0 41.7585 0 87.7438 1 -99.0051 1 1 2 1 0 
-35.5205 0 -43.1318 0 2.98166 1 -12.1372 1 2 2 1 1 
80.7428 1 64.6962 0 87.5729 1 21.4942 0 2 1 1 1 
96.6796 0 45.8052 1 -28.6966 1 92.6328 1 2 1 1 1 
50.969 0 -95.1598 1 32.5907 1 78.3013 0 0 2 1 0 
-79.0338 1 -2.62154 0 55.62 0 43.6934 1 2 2 1 2 
15.067 0 -19.2053 0 44.1511 1 -38.6151 0 2 0 0 0 
-88.0551 1 -14.2369 0 -27.4026 0 51.3108 0 2 0 1 1 
-87.347 0 14.8778 1 -67.5588 1 7.004 0 0 1 2 1 
76.4031 0 21.6712 1 40.7208 1 48.8327 1 0 0 2 0 
-28.5745 1 -83.0866 0 13.4312 1 41.9477 0 1 2 2 1 
-20.9815 0 -55.2293 0 -83.5505 0 -8.89004 0 2 0 2 0 
-52.5742 0 -35.4595 1 -12.595 1 69.5608 1 2 0 0 1 
68.8162 0 -70.4825 1 54.8265 0 94.1954 0 0 2 2 0 
81.7011 1 30.5094 1 -16.6845 1 15.598 1 2 2 1 2 
23.0018 0 5.22782 0 26.3405 0 -71.8558 1 2 1 2 1 
68.395 0 -4.8616 0 19.0039 0 73.6137 1 2 0 2 0 
66.6189 0 79.5465 0 -15.1646 1 -53.4837 1 2 1 2 0 
-48.5458 1 18.186 0 31.962 0 -28.0435 0 0 1 2 2 
8.04773 0 -13.2847 0 -79.0643 1 81.4631 0 2 2 0 2 
82.0124 1 66.2404 0 -48.1918 1 -92.1995 1 2 2 2 1 
52.9405 0 98.1689 0 -95.3246 1 84.1426 1 2 2 2 0 
-99.884 0 -54.8936 0 -23.4169 1 12.2959 1 2 1 1 0 
-32.0048 0 -39.6649 1 -73.3818 0 47.4166 1 1 2 1 0 
12.6499 0 -47.7706 1 44.3037 1 -53.7339 0 1 2 2 2 
56.5416 0 -51.8845 1 -55.4186 1 48.2101 1 0 2 0 2 
87.3653 1 2.61544 0 -18.6377 0 66.9179 1 2 0 1 0 
10.6906 1 26.4016 0 53.4715 1 -59.4226 1 0 0 2 1 
-86.4315 1 74.3156 1 47.5936 1 -62.4317 1 2 2 2 2 
-6.64998 1 -61.6199 1 55.7299 1 -50.7126 1 1 2 2 2 
90.0021 0 -14.4688 0 84.8323 0 -65.4103 0 2 2 2 1 
-23.2765 1 97.3998 0 -27.8787 0 -69.0359 0 1 1 0 1 
78.4906 0 84.6248 0 -92.761 1 71.7277 0 0 2 0 2 
-99.3103 0 78.1243 1 -24.5033 0 79.2474 1 2 2 2 0 
93.9024 0 45.9639 0 1.70598 0 47.7218 0 0 2 1 0 
67.7358 0 4.94095 0 -40.1105 1 14.1453 1 0 1 0 2 
-67.3269 0 -85.0703 0 -85.6136 1 -1.09561 1 2 0 2 2 
-70.9342 0 22.9102 1 63.4816 0 -40.6659 1 2 1 2 2 
-10.1291 0 -22.7454 1 32.2001 0 -68.4805 1 2 2 2 2 
-24.0761 0 41.4289 0 40.5805 0 -5.0325 0 1 2 1 0 
61.4734 1 -58.8183 0 -81.8232 1 17.2277 0 2 2 2 1 
-39.3902 0 99.9023 1 -94.3113 1 -15.2013 0 2 1 2 2 
-81.0541 0 39.6649 0 10.123 0 66.8935 0 1 0 1 1 
-78.6554 1 42.8571 1 -23.5633 0 -66.3198 1 1 2 0 2 
-81.5302 0 97.9553 1 -5.60625 0 -69.2312 0 0 2 2 1 
15.421 0 -39.7015 0 -75.8477 0 -39.0179 0 0 1 2 0 
55.0951 1 -82.9951 0 46.4217 1 -98.1689 0 2 1 2 2 
-51.0483 1 -32.786 0 -74.9443 1 50.3464 1 2 2 1 1 
-0.961333 0 21.0791 1 35.8623 1 64.1285 0 0 0 0 0 
-52.9405 0 54.6373 0 6.37532 1 25.425 0 1 2 1 2 
-74.4621 0 80.5597 1 -96.9909 0 45.3597 0 1 0 2 2 
99.469 1 74.7856 0 4.21461 1 -28.3486 1 2 2 0 2 
-16.4953 1 -22.8187 0 -49.1317 1 -87.9208 0 2 2 0 2 
-2.8901 1 -76.1589 1 63.2008 0 25.6935 1 2 0 0 0 
78.9422 1 54.3077 1 51.2314 1 54.5213 1 0 2 2 0 
66.2587 0 -49.6689 0 54.9974 1 -23.4596 0 2 1 1 0 
-74.2241 1 -56.4928 1 1.0773 1 -32.4992 1 2 2 0 1 
-71.0501 1 -10.0009 0 95.819 1 -56.0228 1 0 0 2 2 
-91.0459 1 -34.8125 1 68.0593 0 47.1908 1 2 2 2 2 
92.0652 0 13.8218 0 47.7828 0 -33.8664 1 0 0 2 2 
8.68862 1 97.3632 1 -77.2759 0 -89.5322 0 1 2 0 2 
-12.302 1 -0.570696 0 34.8064 0 28.2266 1 2 1 0 1 
8.23695 1 67.272 0 72.7042 1 -60.509 1 1 0 0 2 
85.3511 0 67.6382 1 -52.4094 1 87.7071 1 2 2 1 0 
97.1252 0 -87.2799 1 -29.3863 0 -62.8101 1 0 2 2 0 
-84.5576 0 -54.5396 0 -88.5556 0 -59.7644 0 2 2 0 2 
-86.2423 0 -64.9892 1 59.5264 1 48.4603 0 2 1 0 1 
84.5515 0 -78.8873 1 93.3653 0 44.9568 1 2 0 2 0 
-24.9367 0 -10.0192 1 -25.8522 0 78.6126 0 2 2 2 1 
88.3419 0 -71.3187 0 0.412 0 58.5986 0 2 2 2 1 
87.0663 0 63.628 0 -37.7056 0 -90.8872 0 1 2 0 1 
-94.9034 1 78.7408 0 38.0779 1 32.8043 0 2 0 1 0 
-73.5649 0 76.0369 1 -92.8159 1 -89.1842 1 2 0 0 2 
25.0526 1 -2.12714 0 89.7336 1 -76.1834 1 0 1 2 0 
60.7166 0 -75.4814 1 -60.6677 1 85.4549 0 1 2 2 0 
55.3392 1 94.2381 0 -8.13318 1 -57.0421 1 2 2 1 2 
97.1496 0 55.681 0 6.36921 1 -18.2958 0 1 2 1 2 
-66.1245 1 -58.1896 0 -84.6614 1 -31.2906 1 2 2 2 1 
6.13727 0 -10.1596 0 81.5546 1 62.0411 1 0 1 2 1 
53.9293 0 40.965 1 57.8784 0 41.3251 0 2 2 2 2 
34.611 0 56.1449 0 -62.157 0 30.961 1 2 2 2 1 
-62.9688 0 9.04263 0 -38.7677 1 -28.3853 0 2 1 0 0 
64.1774 1 -16.5929 0 -65.1173 1 -23.7831 1 2 2 0 1 
51.1093 0 93.4324 1 23.0811 0 98.4985 1 0 1 2 2 
-31.9132 0 36.6985 1 -55.4674 1 41.3678 0 2 2 2 2 
-99.0356 1 -79.162 0 -30.839 1 -69.5608 0 1 2 2 1 
-47.3373 1 -43.498 0 78.3685 0 95.6603 1 2 2 1 0 
99.5361 0 -75.6401 0 46.8062 0 -78.5821 0 2 1 2 2 
58.6291 1 -26.6335 1 -6.61336 0 -48.7899 1 0 2 1 1 
-43.2722 1 99.7009 1 67.0461 0 -40.8856 0 2 2 2 1 
37.0708 1 -57.6891 1 -93.939 1 26.5847 1 1 2 1 1 
30.0821 0 42.9731 0 -76.2383 0 -49.3942 1 0 0 1 2 
3.68358 1 32.2611 1 97.9003 1 9.03043 0 2 1 0 2 
16.7211 1 64.977 0 -26.426 0 8.02332 0 0 2 1 0 
85.7173 0 42.674 0 82.8974 1 75.4814 1 0 2 1 0 
-46.0982 0 27.6101 0 94.3113 0 -49.8581 0 2 2 0 1 
-36.7351 1 -92.7061 1 11.8809 1 -11.7771 1 2 1 0 0 
85.5953 0 -70.0858 1 88.0856 1 -76.2444 0 1 1 2 0 
24.8024 1 89.2087 1 -62.389 1 40.0861 1 2 0 2 1 
-56.7064 1 -58.5253 1 -57.3534 1 55.8092 1 1 2 0 2 
47.1725 1 -32.255 1 44.5418 1 -51.1887 1 1 2 0 1 
-19.4983 0 11.0385 0 23.4169 0 54.5824 1 2 1 2 0 
-85.9615 1 79.7113 0 93.9146 1 21.9214 1 1 0 0 1 
-82.1772 0 50.0961 1 70.3543 1 -59.032 0 0 2 1 0 
-92.3765 1 -57.7319 0 -76.2505 0 -52.7146 0 2 2 2 0 
-63.8783 0 -49.7971 0 -68.3828 1 7.32139 1 2 2 1 1 
-22.2694 1 41.7219 1 38.023 1 -26.4931 0 1 2 2 1 
71.5812 1 30.2408 1 -51.9883 1 -51.8113 0 1 2 2 1 
82.165 1 45.3963 0 89.8862 0 9.9826 0 0 1 0 2 
43.4919 0 71.569 1 -65.8986 0 55.2293 1 2 2 0 1 
-92.645 0 13.3702 0 -4.34889 0 18.6254 1 2 2 0 1 
53.2762 0 -44.9873 0 35.2458 1 39.3292 0 1 2 0 1 
66.5944 0 55.7176 0 55.974 0 35.7646 0 0 2 2 0 
2.8901 1 -57.4511 1 98.6633 1 50.1816 1 2 2 1 1 
-73.5832 1 -75.164 1 -29.429 0 -52.4644 1 1 2 0 2 
66.6616 0 -36.3018 0 -27.7627 1 -14.7435 0 2 2 1 1 
-55.3392 0 -12.3936 0 41.5204 0 -87.2372 0 1 1 2 2 
-47.8988 0 71.4835 1 7.23594 0 29.0506 0 1 0 0 2 
-71.9779 1 -66.6616 1 77.9778 0 -48.7289 0 2 0 2 2 
-94.5738 0 37.8033 0 -57.5243 0 39.8297 1 2 0 1 0 
94.7752 0 11.0996 1 -72.5394 0 -46.379 0 1 0 0 1 
55.3758 0 -70.9464 0 14.304 0 -87.286 1 2 0 2 1 
55.2843 1 -86.5658 0 -33.2316 1 -42.1674 1 2 2 2 0 
20.5481 1 30.6986 1 -91.7661 0 -39.6161 1 0 2 2 0 
47.8744 1 70.8548 1 -48.5275 0 92.3582 0 2 2 2 2 
-48.9303 0 90.3989 1 -57.2497 0 -62.0899 0 2 2 2 2 
-37.6019 1 69.1397 1 65.7582 0 84.8506 1 0 2 1 2 
67.626 1 -30.8634 1 -95.4955 1 -61.858 1 0 2 2 0 
44.0901 0 86.5596 1 32.0292 0 89.0194 1 0 2 2 2 
-6.19221 0 64.5497 1 -57.683 0 -36.8999 0 2 1 2 1 
-0.704978 1 -81.1884 0 4.05591 1 42.4177 1 2 2 2 2 
42.4665 0 -45.024 1 87.8903 1 -10.6113 0 1 1 0 2 
-3.83007 0 22.2571 1 -7.26035 1 -75.7927 0 0 2 0 2 
-0.662252 1 -7.29087 0 -83.9656 0 -57.4328 0 2 2 1 2 
-67.4673 0 73.2597 0 -40.556 1 41.1054 1 0 2 2 2 
-71.1417 1 34.4096 0 -33.4269 1 -2.90231 1 0 2 0 2 
72.8385 1 -51.9944 1 36.4605 1 33.9396 1 1 1 2 2 
94.232 1 6.79037 0 54.442 0 32.8532 0 2 2 2 0 
-9.85443 0 -6.83309 1 63.6097 1 -87.3409 0 2 2 2 0 
25.1137 1 -13.6082 0 -42.5336 1 -13.2603 0 1 1 1 1 
66.5822 0 12.6804 0 -57.2192 0 29.49 0 0 1 2 2 
